3/20/2008,132.08,1.350522,-1.545227,27.01044
3/24/2008,134.72,1.998789,0.480012,39.97578
3/25/2008,134.85,0.096496,-0.951723,1.92992
3/26/2008,133.2,-1.223582,-13.680072,-24.47164
3/27/2008,132.78,-0.315315,-0.742301,-6.3063
3/28/2008,131.51,-0.956469,2.033374,-19.12938
3/31/2008,131.97,0.349783,-1.365703,6.99566
4/1/2008,136.61,3.515951,9.051797,70.31902
4/2/2008,136.7,0.065881,-0.981262,1.31762
4/3/2008,137.04,0.24872,2.775291,4.9744
4/4/2008,136.89,-0.109457,-1.440082,-2.18914
4/7/2008,136.96,0.051136,-1.467178,1.02272
4/8/2008,136.82,-0.10222,-2.998978,-2.0444
4/9/2008,135.83,-0.723578,6.078664,-14.47156
4/10/2008,136.02,0.139881,-1.193318,2.79762
4/11/2008,133.38,-1.940891,-14.875328,-38.81782
4/14/2008,132.93,-0.337382,-0.826172,-6.74764
4/15/2008,133.24,0.233205,-1.691221,4.6641
4/16/2008,136.85,2.709397,10.618067,54.18794
4/17/2008,137.05,0.146145,-0.94606,2.9229
4/18/2008,138.48,1.043415,6.139566,20.8683
4/21/2008,138.55,0.050549,-0.951554,1.01098
4/22/2008,137.94,-0.440274,-9.709883,-8.80548
4/23/2008,137.72,-0.15949,-0.637749,-3.1898
4/24/2008,138.32,0.435667,-3.731629,8.71334
4/25/2008,139.6,0.92539,1.124079,18.5078
4/28/2008,139.63,0.02149,-0.976777,0.4298
4/29/2008,139.08,-0.393898,-19.329394,-7.87796
4/30/2008,138.26,-0.589589,0.496805,-11.79178
5/1/2008,141.12,2.068566,-4.508491,41.37132
5/2/2008,141.51,0.276361,-0.8664,5.52722
5/5/2008,140.83,-0.480531,-2.738784,-9.61062
5/6/2008,142.05,0.866293,-2.802781,17.32586
5/7/2008,139.52,-1.781063,-3.05596,-35.62126
5/8/2008,139.16,-0.258028,-0.855127,-5.16056
5/9/2008,138.9,-0.186835,-0.275909,-3.7367
5/12/2008,140.46,1.12311,-7.011231,22.4622
5/13/2008,140.48,0.014239,-0.987322,0.28478
5/14/2008,140.77,0.206435,13.497936,4.1287
5/15/2008,142.53,1.250266,5.056463,25.00532
5/16/2008,142.66,0.091209,-0.927048,1.82418
5/19/2008,143.05,0.273377,1.997266,5.46754
5/20/2008,141.89,-0.810905,-3.96625,-16.2181
5/21/2008,139.49,-1.691451,1.08588,-33.82902
5/22/2008,139.51,0.014338,-1.008477,0.28676
5/23/2008,137.64,-1.340406,-94.486596,-26.80812
5/27/2008,138.66,0.741064,-1.552865,14.82128
5/28/2008,139.3,0.461561,-0.377165,9.23122
5/29/2008,140,0.502513,0.088725,10.05026
5/30/2008,140.35,0.25,-0.5025,5
6/2/2008,138.9,-1.033131,-5.132526,-20.66262
6/3/2008,138.09,-0.583153,-0.435548,-11.66306
6/4/2008,138.02,-0.050692,-0.913073,-1.01384
6/5/2008,140.78,1.99971,-40.448569,39.9942
6/6/2008,136.29,-3.189373,-2.594918,-63.78746
6/9/2008,136.62,0.242131,-1.075918,4.84262
6/10/2008,135.94,-0.497731,-3.055629,-9.95462
6/11/2008,133.94,-1.471237,1.955889,-29.42474
6/12/2008,134.45,0.380768,-1.258808,7.61536
6/13/2008,136.15,1.264411,2.320689,25.28822
6/16/2008,136.23,0.058759,-0.953529,1.17518
6/17/2008,135.57,-0.484475,-9.245155,-9.6895
6/18/2008,134.25,-0.973667,1.009737,-19.47334
6/19/2008,134.42,0.126629,-1.130054,2.53258
6/20/2008,131.58,-2.112781,-17.684755,-42.25562
6/23/2008,131.45,-0.098799,-0.953237,-1.97598
6/24/2008,131.19,-0.197794,1.001978,-3.95588
6/25/2008,131.81,0.472597,-3.389341,9.45194
6/26/2008,128.23,-2.716031,-6.747033,-54.32062
6/27/2008,127.53,-0.545894,-0.79901,-10.91788
6/30/2008,127.98,0.352858,-1.646386,7.05716
7/1/2008,128.38,0.312549,-0.114237,6.25098
7/2/2008,126.18,-1.713663,-6.482863,-34.27326
7/3/2008,126.31,0.103027,-1.060121,2.06054
7/7/2008,125.02,-1.021297,-10.912864,-20.42594
7/8/2008,127.24,1.775716,-2.738687,35.51432
7/9/2008,124.79,-1.925495,-2.084349,-38.5099
7/10/2008,125.3,0.408687,-1.21225,8.17374
7/11/2008,123.84,-1.165204,-3.851093,-23.30408
7/14/2008,122.72,-0.904393,-0.223833,-18.08786
7/15/2008,120.99,-1.409713,0.55874,-28.19426
7/16/2008,123.96,2.454748,-2.74131,49.09496
7/17/2008,125.2,1.000323,-0.592495,20.00646
7/18/2008,125.98,0.623003,-0.377198,12.46006
7/21/2008,126.05,0.055564,-0.910812,1.11128
7/22/2008,127.48,1.13447,19.417227,22.6894
7/23/2008,128.17,0.541261,-0.522895,10.82522
7/24/2008,125.51,-2.075369,-4.834319,-41.50738
7/25/2008,125.48,-0.023902,-0.988483,-0.47804
7/28/2008,123.64,-1.466369,60.347997,-29.32738
7/29/2008,126.28,2.135231,-2.456135,42.70462
7/30/2008,128.53,1.781755,-0.165545,35.6351
7/31/2008,126.83,-1.322648,-1.742329,-26.45296
8/1/2008,126.16,-0.528266,-0.6006,-10.56532
8/4/2008,124.99,-0.927394,0.755543,-18.54788
8/5/2008,128.36,2.696216,-3.907304,53.92432
8/6/2008,128.93,0.444064,-0.835301,8.88128
8/7/2008,127.01,-1.48918,-4.353529,-29.7836
8/8/2008,129.37,1.858121,-2.247748,37.16242
8/11/2008,130.71,1.035789,-0.442561,20.71578
8/12/2008,129.35,-1.040471,-2.004521,-20.80942
8/13/2008,128.57,-0.603015,-0.42044,-12.0603
8/14/2008,129.54,0.754453,-2.251134,15.08906
8/15/2008,130.17,0.486336,-0.355379,9.72672
8/18/2008,128.39,-1.367443,-3.811722,-27.34886
8/19/2008,126.99,-1.090428,-0.202579,-21.80856
8/20/2008,127.58,0.464604,-1.426075,9.29208
8/21/2008,127.8,0.172441,-0.628843,3.44882
8/22/2008,129.65,1.447574,7.394615,28.95148
8/25/2008,127.02,-2.028538,-2.401336,-40.57076
8/26/2008,127.39,0.291293,-1.143597,5.82586
8/27/2008,128.63,0.973389,2.341617,19.46778
8/28/2008,130.19,1.212781,0.245937,24.25562
8/29/2008,128.79,-1.075351,-1.886682,-21.50702
9/2/2008,127.99,-0.621166,-0.42236,-12.42332
9/3/2008,127.88,-0.085944,-0.861641,-1.71888
9/4/2008,124.03,-3.010635,34.030106,-60.2127
9/5/2008,124.42,0.31444,-1.104443,6.2888
9/8/2008,126.99,2.065584,5.569088,41.31168
9/9/2008,123.22,-2.968738,-2.437239,-59.37476
9/10/2008,123.72,0.405778,-1.136684,8.11556
9/11/2008,125.51,1.446815,2.565532,28.9363
9/12/2008,126.09,0.462115,-0.680599,9.2423
9/15/2008,120.09,-4.758506,-11.297243,-95.17012
9/16/2008,122.1,1.673745,-1.351737,33.4749
9/17/2008,116.61,-4.496314,-3.68638,-89.92628
9/18/2008,120.07,2.967155,-1.659908,59.3431
9/19/2008,124.12,3.373032,0.13679,67.46064
9/22/2008,121.31,-2.263938,-1.671188,-45.27876
9/23/2008,118.55,-2.275163,0.004958,-45.50326
9/24/2008,118.93,0.32054,-1.140887,6.4108
9/25/2008,120.79,1.563945,3.879097,31.2789
9/26/2008,120.85,0.049673,-0.968239,0.99346
9/29/2008,111.38,-7.836161,-158.754972,-156.72322
9/30/2008,115.99,4.138984,-1.52819,82.77968
10/1/2008,116.06,0.06035,-0.985419,1.207
10/2/2008,111.85,-3.627434,-61.106583,-72.54868
10/3/2008,110.34,-1.350022,-0.62783,-27.00044
10/6/2008,104.72,-5.093348,2.772788,-101.86696
10/7/2008,100.03,-4.47861,-0.120694,-89.5722
10/8/2008,97.51,-2.519244,-0.437494,-50.38488
10/9/2008,97.39,-0.123064,-0.95115,-2.46128
